X,Y,Heading,Distance,Elevatio,Time,Width,DelStatus,Relative,AirTempe,WindSpee,SoilTemp,WindDire,SkyCondi,SoilMois,FuelRate,Product0,Record01,HarvestM,YieldMas,YieldWet,DryYield,LoadNumber,LoadName,LoadDest,Operator,Machine,Implement1,Client,Farm,Field,Task,OperType,ProcYear
-70816.6126166666,666745.726381651,271.3225,4.2456,1473.5038,10/12/2015 1:58:51 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.0099,DS 9604 ra,On,16.5900,23.9086,23.5013,219.0209,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70817.8922946844,666745.722925747,270.2425,4.2128,1473.5267,10/12/2015 1:58:52 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.9741,DS 9604 ra,On,16.5900,21.4191,21.0541,197.7426,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70819.2012111377,666745.754904933,270.2425,4.3112,1473.4414,10/12/2015 1:58:53 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.6703,DS 9604 ra,On,16.5900,22.4957,22.1124,202.9409,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70820.480979033,666745.776567719,270.4525,4.2128,1473.4152,10/12/2015 1:58:54 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.2741,DS 9604 ra,On,16.5900,21.6209,21.2526,199.6061,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70821.7824007604,666745.817520286,271.5725,4.2784,1473.3692,10/12/2015 1:58:55 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.2119,DS 9604 ra,On,16.5900,21.4191,21.0541,194.7104,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70823.0976634749,666745.842749235,270.8325,4.3440,1473.3266,10/12/2015 1:58:56 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.3231,DS 9604 ra,On,16.5900,23.1685,22.7738,207.4327,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70824.411345036,666745.8734338,270.8925,4.3440,1473.2774,10/12/2015 1:58:57 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8195,DS 9604 ra,On,16.5900,21.4415,21.0762,191.9706,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70825.7059794458,666745.899142159,270.8425,4.2784,1473.2249,10/12/2015 1:58:58 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.0495,DS 9604 ra,On,16.5900,19.4902,19.1582,177.1763,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70827.0033010821,666745.921749863,270.8625,4.2784,1473.1396,10/12/2015 1:58:59 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5025,DS 9604 ra,On,16.5900,21.5985,21.2305,196.3415,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70828.3328984374,666745.938851496,270.9325,4.3768,1472.9755,10/12/2015 1:59:00 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.6533,DS 9604 ra,On,16.5900,19.8940,19.5550,176.7801,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70829.6623140219,666745.975599089,271.0225,4.3768,1472.8509,10/12/2015 1:59:01 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.8685,DS 9604 ra,On,16.5900,18.2118,17.9015,161.8325,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70831.0020427144,666745.994804314,270.1525,4.4096,1472.6343,10/12/2015 1:59:02 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.0231,DS 9604 ra,On,16.5900,21.5985,21.2305,190.4993,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70832.3297438998,666746.042699803,270.8425,4.3768,1472.5326,10/12/2015 1:59:03 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.9703,DS 9604 ra,On,16.5900,17.2923,16.9976,153.6612,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70833.6700963669,666746.055436554,270.7025,4.4096,1472.3850,10/12/2015 1:59:04 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.3891,DS 9604 ra,On,16.5900,17.9875,17.6811,158.6505,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70835.0137154606,666746.045988792,270.1325,4.4424,1472.2045,10/12/2015 1:59:05 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.7854,DS 9604 ra,On,16.5900,16.6418,16.3583,145.6975,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70836.3692308774,666746.048149547,269.9725,4.4752,1472.0438,10/12/2015 1:59:06 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.8382,DS 9604 ra,On,16.5900,15.6326,15.3662,135.8583,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70837.6986981124,666746.035780484,269.6725,4.3768,1471.9290,10/12/2015 1:59:07 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.8910,DS 9604 ra,On,16.5900,16.3951,16.1158,145.6891,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70839.0304425521,666746.047210562,269.7725,4.3768,1471.8141,10/12/2015 1:59:08 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.1684,DS 9604 ra,On,16.5900,16.4624,16.1819,146.2870,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70840.358035273,666746.080705778,270.1025,4.3768,1471.6337,10/12/2015 1:59:09 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.1816,DS 9604 ra,On,16.5900,18.3913,18.0779,163.4269,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70841.70018373,666746.073478249,269.4925,4.4096,1471.4401,10/12/2015 1:59:10 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.7457,DS 9604 ra,On,16.5900,19.9388,19.5991,175.8607,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70843.017421007,666746.094263571,270.3625,4.3440,1471.3122,10/12/2015 1:59:11 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5025,DS 9604 ra,On,16.5900,18.4137,18.1000,164.8618,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70844.3647321189,666746.138547099,269.8925,4.4424,1471.0694,10/12/2015 1:59:12 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.8910,DS 9604 ra,On,16.5900,17.3820,17.0858,152.1773,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70845.6867024832,666746.170205088,270.8225,4.3440,1470.9480,10/12/2015 1:59:13 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.6836,DS 9604 ra,On,16.5900,21.0602,20.7014,188.5569,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70847.0214655758,666746.212363565,270.8625,4.4096,1470.7872,10/12/2015 1:59:14 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.3137,DS 9604 ra,On,16.5900,18.7725,18.4527,165.5741,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70848.3612013982,666746.248205218,271.0825,4.4096,1470.6363,10/12/2015 1:59:15 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.8910,DS 9604 ra,On,16.5900,18.1221,17.8134,159.8374,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70849.6682432925,666746.256394433,270.1825,4.3112,1470.4821,10/12/2015 1:59:16 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.0495,DS 9604 ra,On,16.5900,19.7145,19.3786,177.8515,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70850.9916884587,666746.267973045,270.2325,4.3768,1470.3640,10/12/2015 1:59:17 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.7100,DS 9604 ra,On,16.5900,19.9612,19.6211,177.3780,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70852.2965842644,666746.2817245,270.1325,4.3112,1470.2426,10/12/2015 1:59:18 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.3665,DS 9604 ra,On,16.5900,21.4191,21.0541,193.2289,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70853.6188428512,666746.27353354,270.1225,4.3440,1470.0293,10/12/2015 1:59:19 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.9703,DS 9604 ra,On,16.5900,18.7053,18.3866,167.4723,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70854.9475934606,666746.234145651,268.8125,4.3768,1469.9014,10/12/2015 1:59:20 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.4326,DS 9604 ra,On,16.5900,19.1090,18.7834,169.8046,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70856.2372870039,666746.271423271,269.4725,4.2456,1469.8325,10/12/2015 1:59:21 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.8514,DS 9604 ra,On,16.5900,19.6921,19.3566,180.3943,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70857.5442246783,666746.2560583,269.2025,4.3112,1469.6783,10/12/2015 1:59:22 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.8250,DS 9604 ra,On,16.0500,15.9369,15.5646,143.7726,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70858.8416836582,666746.255118113,269.0525,4.2784,1469.5569,10/12/2015 1:59:23 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.8514,DS 9604 ra,On,16.2700,15.6475,15.3221,142.2439,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70860.1236078434,666746.270109503,269.2025,4.2456,1469.4749,10/12/2015 1:59:24 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.7496,DS 9604 ra,On,16.2700,15.6250,15.3001,143.1366,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70861.39603487,666746.266705388,269.2925,4.1800,1469.4027,10/12/2015 1:59:25 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.1816,DS 9604 ra,On,16.2700,15.2648,14.9473,142.0314,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70862.6862779588,666746.270722544,269.5225,4.2456,1469.3076,10/12/2015 1:59:26 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.6836,DS 9604 ra,On,16.2700,16.7057,16.3583,153.0366,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70863.9660518328,666746.309137605,269.8325,4.2128,1469.2124,10/12/2015 1:59:27 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.1684,DS 9604 ra,On,16.2700,19.1823,18.7834,177.0922,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70865.2494321152,666746.340888287,271.3025,4.2456,1469.0910,10/12/2015 1:59:28 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.7931,DS 9604 ra,On,16.2700,18.9121,18.5188,173.2489,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70866.5117317203,666746.378472225,271.1525,4.1472,1468.9696,10/12/2015 1:59:29 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.6269,DS 9604 ra,On,16.2700,20.6457,20.2164,193.6179,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70867.7660419437,666746.408837894,271.2225,4.1472,1468.9040,10/12/2015 1:59:30 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.3704,DS 9604 ra,On,16.2700,20.6007,20.1723,193.1956,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70869.040097538,666746.42096711,270.9725,4.2128,1468.8450,10/12/2015 1:59:31 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.7854,DS 9604 ra,On,16.2700,24.4056,23.8981,225.3145,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70870.2900030547,666746.448501593,270.6225,4.1144,1468.8482,10/12/2015 1:59:32 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.6346,DS 9604 ra,On,16.2700,24.2705,23.7658,229.4265,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70871.5642217697,666746.469116855,270.7225,4.2128,1468.7301,10/12/2015 1:59:33 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.7854,DS 9604 ra,On,16.2700,20.7583,20.3266,191.6420,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70872.8100931214,666746.532113699,270.7825,4.1144,1468.6940,10/12/2015 1:59:34 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.5647,DS 9604 ra,On,16.2700,22.4919,22.0242,212.6133,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70874.0679085582,666746.54934016,270.8625,4.1472,1468.6284,10/12/2015 1:59:35 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8855,DS 9604 ra,On,16.2700,24.4732,23.9642,229.5122,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70875.3118355601,666746.552595746,270.3525,4.1144,1468.5891,10/12/2015 1:59:36 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.5647,DS 9604 ra,On,16.2700,21.9741,21.5171,207.7183,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70876.5771468541,666746.552030731,270.1825,4.1800,1468.5005,10/12/2015 1:59:37 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.1893,DS 9604 ra,On,16.2700,21.5013,21.0541,200.0589,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70877.8308209634,666746.564084348,270.1325,4.1472,1468.5103,10/12/2015 1:59:38 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5949,DS 9604 ra,On,16.7600,21.5993,21.2746,202.5604,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70879.0990281084,666746.563993095,270.0825,4.1800,1468.4316,10/12/2015 1:59:39 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.9175,DS 9604 ra,On,16.7600,20.8606,20.5471,194.0982,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70880.3462741717,666746.600323601,270.8025,4.1144,1468.4250,10/12/2015 1:59:40 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.2025,DS 9604 ra,On,16.7600,21.0845,20.7675,199.3089,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70881.6021346276,666746.611170117,270.0325,4.1472,1468.3200,10/12/2015 1:59:41 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.6836,DS 9604 ra,On,16.7600,20.8606,20.5471,195.6334,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70882.844367781,666746.632049266,270.1825,4.0816,1468.2774,10/12/2015 1:59:42 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.0006,DS 9604 ra,On,16.7600,24.8224,24.4493,236.5287,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70884.0951893132,666746.656357127,270.0625,4.1144,1468.2544,10/12/2015 1:59:43 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.9648,DS 9604 ra,On,16.7600,24.1956,23.8320,228.7186,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70885.3447416606,666746.669825036,270.0425,4.1144,1468.1888,10/12/2015 1:59:44 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.8685,DS 9604 ra,On,16.7600,20.7935,20.4809,196.5584,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70886.5853162195,666746.687117168,269.8125,4.0816,1468.2150,10/12/2015 1:59:45 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.4007,DS 9604 ra,On,16.7600,20.6816,20.3707,197.0717,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70887.8128090144,666746.681626877,270.0725,4.0488,1468.1954,10/12/2015 1:59:46 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.0572,DS 9604 ra,On,16.7600,24.7552,24.3831,237.7999,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70889.0405990903,666746.696233472,270.1125,4.0488,1468.1822,10/12/2015 1:59:47 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.4986,DS 9604 ra,On,16.7600,22.8751,22.5312,219.7392,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70890.2470769414,666746.741676883,270.2325,3.9832,1468.2446,10/12/2015 1:59:48 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5421,DS 9604 ra,On,16.7600,21.5097,21.1864,210.0268,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70891.4796991329,666746.773855002,270.5825,4.0816,1468.2413,10/12/2015 1:59:49 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.6175,DS 9604 ra,On,16.7600,18.5105,18.2322,176.3834,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70892.7415599156,666746.780516853,270.3725,4.1472,1468.1757,10/12/2015 1:59:50 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.1459,DS 9604 ra,On,16.7600,16.9213,16.6669,158.6898,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70894.0059929951,666746.822590397,270.4225,4.1800,1468.1035,10/12/2015 1:59:51 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.1062,DS 9604 ra,On,16.7600,16.9437,16.6890,157.6527,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70895.2653348566,666746.831573636,270.5825,4.1472,1468.0838,10/12/2015 1:59:52 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.5080,DS 9604 ra,On,16.7600,15.3993,15.1678,144.4161,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70896.5094827484,666746.845774746,270.5625,4.1144,1468.1297,10/12/2015 1:59:53 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8723,DS 9604 ra,On,16.7600,17.9285,17.6590,169.4761,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70897.7629699314,666746.851913349,270.1225,4.1472,1468.0510,10/12/2015 1:59:54 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.7590,DS 9604 ra,On,17.8000,15.6268,15.5867,146.5502,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70899.0333064798,666746.865464349,269.6125,4.1800,1467.9919,10/12/2015 1:59:55 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.9516,DS 9604 ra,On,17.8000,12.9524,12.9191,120.5155,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70900.306962728,666746.833723293,268.6225,4.2128,1467.9165,10/12/2015 1:59:56 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.4948,DS 9604 ra,On,17.8000,14.9195,14.8812,137.7382,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70901.5880037121,666746.857085924,269.3625,4.2456,1467.8148,10/12/2015 1:59:57 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5949,DS 9604 ra,On,17.8000,18.0803,18.0338,165.6286,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70902.8397949378,666746.881070933,270.3825,4.1472,1467.8082,10/12/2015 1:59:58 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.6269,DS 9604 ra,On,17.8000,16.2236,16.1819,152.1468,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70904.0852821868,666746.907230418,271.3625,4.1144,1467.7787,10/12/2015 1:59:59 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5025,DS 9604 ra,On,17.8000,16.2015,16.1599,153.1509,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70905.2933598387,666746.936504235,270.6925,4.0160,1467.8312,10/12/2015 2:00:00 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.1326,DS 9604 ra,On,17.8000,17.3730,17.3283,168.2487,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70906.4972890295,666746.952678757,269.9525,3.9832,1467.8870,10/12/2015 2:00:01 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.5872,DS 9604 ra,On,17.8000,17.4393,17.3945,170.2818,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70907.6805269442,666746.967433851,269.7925,3.9176,1467.9690,10/12/2015 2:00:02 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.3478,DS 9604 ra,On,17.8000,17.5940,17.5488,174.6694,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70908.8486587611,666746.977918788,269.4925,3.8520,1468.0608,10/12/2015 2:00:03 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.8382,DS 9604 ra,On,17.8000,14.9637,14.9253,151.0869,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70910.0337155018,666746.978960232,269.6925,3.9176,1468.1035,10/12/2015 2:00:04 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.7006,DS 9604 ra,On,17.8000,17.7045,17.6590,175.7666,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70911.249680284,666747.009089482,269.6125,4.0160,1468.0838,10/12/2015 2:00:05 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.5515,DS 9604 ra,On,17.5100,15.8816,15.7851,153.8055,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-70912.4878886863,666747.029601257,269.9325,4.0816,1468.0740,10/12/2015 2:00:06 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.1420,DS 9604 ra,On,17.8000,14.0575,14.0214,133.9520,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
