X,Y,Heading,Distance,Elevatio,Time,Width,DelStatus,Relative,AirTempe,WindSpee,SoilTemp,WindDire,SkyCondi,SoilMois,FuelRate,Product0,Record01,HarvestM,YieldMas,YieldWet,DryYield,LoadNumber,LoadName,LoadDest,Operator,Machine,Implement1,Client,Farm,Field,Task,OperType,ProcYear
-96.8817393001995,43.452415753761,90.3000,4.3047,1474.4107,10/12/2015 1:33:12 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.3440,DKC 53-56,On,17.4100,20.8088,20.6573,188.0083,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8817233231995,43.452415578761,90.9100,4.2719,1474.2696,10/12/2015 1:33:13 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.4986,DKC 53-56,On,17.4100,23.0740,22.9060,210.0754,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8817074281995,43.452415603761,90.1200,4.2391,1474.3057,10/12/2015 1:33:14 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.6516,DKC 53-56,On,17.4100,24.6285,24.4493,225.9638,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8816913591995,43.452415639761,89.0500,4.2719,1474.2663,10/12/2015 1:33:15 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.2779,DKC 53-56,On,17.4100,25.5835,25.3973,232.9229,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8816751751995,43.452415744761,89.8800,4.3047,1474.1778,10/12/2015 1:33:16 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.2911,DKC 53-56,On,17.4100,23.8513,23.6776,215.4973,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8816591181995,43.452415482761,90.0700,4.2719,1474.0531,10/12/2015 1:33:17 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,9.3781,DKC 53-56,On,17.4100,22.8075,22.6415,207.6491,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8816434681995,43.452415674761,90.1500,4.1735,1474.0006,10/12/2015 1:33:18 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.0044,DKC 53-56,On,17.4100,24.5397,24.3611,228.6880,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8816272861995,43.452415437761,90.0900,4.3047,1473.9514,10/12/2015 1:33:19 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.6836,DKC 53-56,On,17.4100,25.9166,25.7279,234.1577,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8816112231995,43.452415588761,89.2300,4.2719,1473.8497,10/12/2015 1:33:20 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.8630,DKC 53-56,On,17.4100,24.3176,24.1406,221.3980,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8815950821995,43.452415606761,89.9900,4.2719,1473.8923,10/12/2015 1:33:21 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.0044,DKC 53-56,On,17.4100,26.4052,26.2130,240.4039,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8815791631995,43.452415499761,89.8900,4.2391,1473.6889,10/12/2015 1:33:22 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.4232,DKC 53-56,On,17.4700,25.4539,25.2870,233.5367,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8815630291995,43.452415519761,90.1700,4.2719,1473.6102,10/12/2015 1:33:23 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.5592,DKC 53-56,On,17.4700,25.0323,24.8681,227.9046,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8815473161995,43.452415284761,90.5800,4.1735,1473.7184,10/12/2015 1:33:24 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.5328,DKC 53-56,On,17.4700,26.2750,26.1027,244.8597,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8815313231995,43.452415126761,90.2400,4.2719,1473.7053,10/12/2015 1:33:25 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.2741,DKC 53-56,On,17.4700,25.6093,25.4413,233.1577,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8815157021995,43.452415152761,90.0400,4.1735,1473.8169,10/12/2015 1:33:26 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.7006,DKC 53-56,On,17.4700,24.8991,24.7359,232.0376,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8814997941995,43.452415572761,89.7100,4.2391,1473.6528,10/12/2015 1:33:27 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.7573,DKC 53-56,On,17.4700,24.1224,23.9642,221.3203,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8814841711995,43.452415299761,89.7000,4.1407,1473.6856,10/12/2015 1:33:28 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.2251,DKC 53-56,On,17.4700,23.0572,22.9060,216.5748,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8814687071995,43.452415190761,89.8700,4.1078,1473.7349,10/12/2015 1:33:29 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8855,DKC 53-56,On,17.4700,26.2750,26.1027,248.7702,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8814533271995,43.452415256761,90.0500,4.0750,1473.7480,10/12/2015 1:33:30 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.9554,DKC 53-56,On,17.4700,26.6079,26.4334,253.9497,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8814380341995,43.452415342761,90.1600,4.0750,1473.9612,10/12/2015 1:33:31 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8591,DKC 53-56,On,17.4700,24.0558,23.8981,229.5926,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8814223651995,43.452415025761,90.4300,4.1735,1473.9547,10/12/2015 1:33:32 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.2119,DKC 53-56,On,17.4700,26.2528,26.0807,244.6528,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8814067181995,43.452414890761,91.2000,4.1735,1473.9940,10/12/2015 1:33:33 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.6913,DKC 53-56,On,17.4700,24.5219,24.3611,228.5219,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8813911871995,43.452414876761,90.4000,4.1078,1473.9875,10/12/2015 1:33:34 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.7837,DKC 53-56,On,17.4700,22.8797,22.7297,216.6234,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8813760721995,43.452414787761,90.3700,4.0094,1474.0695,10/12/2015 1:33:35 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.2911,DKC 53-56,On,17.4700,24.5663,24.4052,238.3005,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8813606531995,43.452414488761,90.3400,4.1078,1474.2663,10/12/2015 1:33:36 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.7931,DKC 53-56,On,17.4700,25.2320,25.0666,238.8950,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8813454741995,43.452414775761,89.9600,4.0422,1474.3418,10/12/2015 1:33:37 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,9.0743,DKC 53-56,On,17.4700,27.5178,27.3373,264.7648,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8813300381995,43.452414764761,89.9100,4.1078,1474.4074,10/12/2015 1:33:38 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.1233,DKC 53-56,On,17.6900,24.8328,24.7359,235.1150,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8813144971995,43.452414770761,90.1000,4.1407,1474.4763,10/12/2015 1:33:39 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.3704,DKC 53-56,On,17.6900,22.9294,22.8399,215.3739,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8812991841995,43.452414658761,90.4500,4.0750,1474.5026,10/12/2015 1:33:40 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,9.4045,DKC 53-56,On,17.6900,23.7704,23.6776,226.8682,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8812836521995,43.452414573761,90.6400,4.1407,1474.5518,10/12/2015 1:33:41 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,9.3253,DKC 53-56,On,17.6900,24.6557,24.5595,231.5893,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8812683621995,43.452414468761,90.3400,4.0750,1474.6863,10/12/2015 1:33:42 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.9175,DKC 53-56,On,17.6900,21.7342,21.6494,207.4344,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8812530731995,43.452414585761,89.2900,4.0750,1474.8700,10/12/2015 1:33:43 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.8063,DKC 53-56,On,17.6900,24.3016,24.2068,231.9379,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8812376351995,43.452414557761,90.1200,4.1078,1474.7978,10/12/2015 1:33:44 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.9818,DKC 53-56,On,17.6900,24.5229,24.4272,232.1813,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8812224451995,43.452414384761,90.0800,4.0422,1474.9553,10/12/2015 1:33:45 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.0798,DKC 53-56,On,17.6900,22.1768,22.0903,213.3767,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8812070301995,43.452414472761,90.3800,4.1078,1475.0734,10/12/2015 1:33:46 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.3440,DKC 53-56,On,17.6900,21.6235,21.5392,204.7302,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8811914591995,43.452414562761,90.2200,4.1407,1475.0702,10/12/2015 1:33:47 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.8630,DKC 53-56,On,17.6900,22.3096,22.2226,209.5529,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8811759641995,43.452414533761,90.1000,4.1078,1475.1686,10/12/2015 1:33:48 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.4629,DKC 53-56,On,17.6900,24.8106,24.7138,234.9054,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8811604011995,43.452414628761,90.0600,4.1407,1475.1292,10/12/2015 1:33:49 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.7760,DKC 53-56,On,17.6900,21.9777,21.8919,206.4346,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8811452171995,43.452414335761,90.2200,4.0422,1475.2572,10/12/2015 1:33:50 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.5460,DKC 53-56,On,17.6900,21.2030,21.1203,204.0069,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8811298871995,43.452414306761,90.5200,4.0750,1475.3753,10/12/2015 1:33:51 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.0270,DKC 53-56,On,17.6900,22.2432,22.1565,212.2929,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8811143911995,43.452414257761,90.5100,4.1078,1475.4081,10/12/2015 1:33:52 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.9477,DKC 53-56,On,17.6900,23.0843,22.9942,218.5605,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8810988101995,43.452414288761,90.5200,4.1407,1475.5360,10/12/2015 1:33:53 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.8233,DKC 53-56,On,17.6900,18.9012,18.8275,177.5379,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8810833411995,43.452414114761,90.4100,4.1078,1475.5295,10/12/2015 1:33:54 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.4629,DKC 53-56,On,17.8100,20.1334,20.0841,190.6216,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8810674101995,43.452413983761,90.6300,4.2391,1475.5820,10/12/2015 1:33:55 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.9477,DKC 53-56,On,17.8100,18.8516,18.8054,172.9609,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8810515531995,43.452414128761,90.2600,4.2063,1475.4737,10/12/2015 1:33:56 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.2158,DKC 53-56,On,17.8100,18.2328,18.1881,168.5879,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8810355301995,43.452413966761,90.4200,4.2719,1475.5295,10/12/2015 1:33:57 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.1816,DKC 53-56,On,17.8100,20.0229,19.9739,182.2969,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8810190651995,43.452413893761,90.6600,4.3703,1475.3917,10/12/2015 1:33:58 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.1326,DKC 53-56,On,17.8100,19.8682,19.8196,176.8153,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8810028831995,43.452413765761,90.5800,4.3047,1475.2932,10/12/2015 1:33:59 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.1326,DKC 53-56,On,17.8100,24.0672,24.0083,217.4488,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8809863521995,43.452413745761,90.6100,4.4031,1475.2244,10/12/2015 1:34:00 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.9703,DKC 53-56,On,17.8100,20.4649,20.4148,180.7688,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8809698551995,43.452413605761,90.6700,4.3703,1475.0111,10/12/2015 1:34:01 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.1497,DKC 53-56,On,17.8100,21.7688,21.7155,193.7298,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8809528951995,43.452413449761,90.4500,4.5015,1474.8077,10/12/2015 1:34:02 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.4948,DKC 53-56,On,17.8100,21.4373,21.3848,185.2187,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8809360361995,43.452413510761,90.1600,4.4687,1474.7224,10/12/2015 1:34:03 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.5949,DKC 53-56,On,17.8100,19.3820,19.3345,168.6899,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8809190481995,43.452413567761,90.1800,4.5015,1474.5157,10/12/2015 1:34:04 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.0006,DKC 53-56,On,17.8100,23.0727,23.0163,199.3488,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8809020171995,43.452413718761,90.2500,4.5343,1474.3352,10/12/2015 1:34:05 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.7496,DKC 53-56,On,17.8100,21.9235,21.8699,188.0492,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8808849451995,43.452413223761,90.1600,4.5343,1474.0892,10/12/2015 1:34:06 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.6214,DKC 53-56,On,17.8100,20.5975,20.5471,176.6753,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8808679071995,43.452413312761,90.0500,4.5343,1473.7939,10/12/2015 1:34:07 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.3665,DKC 53-56,On,17.8100,19.5809,19.5330,167.9553,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8808505621995,43.452413491761,90.2000,4.5999,1473.4527,10/12/2015 1:34:08 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.9477,DKC 53-56,On,17.8100,18.3212,18.2763,154.9087,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8808335061995,43.452413320761,90.1400,4.5343,1473.1968,10/12/2015 1:34:09 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.9571,DKC 53-56,On,17.8100,21.8130,21.7596,187.1014,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8808161531995,43.452413046761,90.1700,4.6327,1472.9442,10/12/2015 1:34:10 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.9648,DKC 53-56,On,17.4100,22.2523,22.0903,186.8149,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8807986301995,43.452412838761,91.1700,4.6655,1472.7342,10/12/2015 1:34:11 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.2174,DKC 53-56,On,17.4100,22.5188,22.3549,187.7230,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8807815041995,43.452412702761,90.4700,4.5671,1472.4652,10/12/2015 1:34:12 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.6703,DKC 53-56,On,17.4100,23.9401,23.7658,203.8715,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8807647121995,43.452412619761,90.3800,4.4687,1472.1699,10/12/2015 1:34:13 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.4419,DKC 53-56,On,17.4100,21.4750,21.3187,186.9065,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8807477671995,43.452412291761,90.3200,4.5015,1471.9632,10/12/2015 1:34:14 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.9477,DKC 53-56,On,17.4100,20.4312,20.2825,176.5263,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8807307301995,43.452412677761,90.0900,4.5343,1471.6942,10/12/2015 1:34:15 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.4854,DKC 53-56,On,17.4100,23.4293,23.2588,200.9652,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8807136761995,43.452412692761,89.9400,4.5343,1471.3792,10/12/2015 1:34:16 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.4986,DKC 53-56,On,17.4100,22.0524,21.8919,189.1549,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8806976701995,43.452412746761,89.9900,4.2391,1471.1988,10/12/2015 1:34:17 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.7006,DKC 53-56,On,17.4100,22.6298,22.4651,207.6259,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8806818791995,43.452412658761,89.8700,4.2063,1471.0347,10/12/2015 1:34:18 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.8118,DKC 53-56,On,17.4100,22.8741,22.7076,211.5038,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8806663011995,43.452412936761,88.9800,4.1407,1470.8936,10/12/2015 1:34:19 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.0044,DKC 53-56,On,17.4100,22.7631,22.5974,213.8119,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8806502591995,43.452412684761,89.8800,4.3047,1470.6541,10/12/2015 1:34:20 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.9571,DKC 53-56,On,17.4100,23.2516,23.0824,210.0798,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8806343391995,43.452412753761,89.8700,4.2391,1470.5131,10/12/2015 1:34:21 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,8.0969,DKC 53-56,On,17.4100,22.3855,22.2226,205.3846,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8806183581995,43.452412579761,90.0900,4.2391,1470.1948,10/12/2015 1:34:22 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.0006,DKC 53-56,On,17.4100,22.6076,22.4431,207.4221,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8806026141995,43.452412257761,90.2800,4.2063,1470.1226,10/12/2015 1:34:23 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.3533,DKC 53-56,On,17.4100,26.7383,26.5437,247.2336,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8805866401995,43.452412290761,90.5400,4.2391,1469.8274,10/12/2015 1:34:24 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.2251,DKC 53-56,On,17.4100,24.3176,24.1406,223.1112,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8805706351995,43.452412339761,89.7700,4.2719,1469.5485,10/12/2015 1:34:25 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,5.5080,DKC 53-56,On,17.4100,22.4966,22.3328,204.8184,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8805547351995,43.452412139761,90.3000,4.2391,1469.4599,10/12/2015 1:34:26 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,7.7006,DKC 53-56,On,17.4100,25.6057,25.4193,234.9290,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
-96.8805387931995,43.452412132761,89.2300,4.2391,1469.2401,10/12/2015 1:34:27 PM,20.00,F,0.0000,0.0000,0.0000,0.0000,Unknown,Unknown,Ideal,6.6439,DKC 53-56,On,17.9200,23.4612,23.4351,215.2536,0,Unknown,Unknown,John,John Deere,Unknown,Stratmeyer John,Farms,East Quarter,Harvest,Harvest,2015
