"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Precipitation (mm)
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1979"	"1979"	"Jul"	"7"	6.02
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1979"	"1979"	"Aug"	"8"	2.45
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1979"	"1979"	"Sep"	"9"	1.00
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1979"	"1979"	"Oct"	"10"	1.72
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1979"	"1979"	"Nov"	"11"	4.38
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1979"	"1979"	"Dec"	"12"	3.07
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1980"	"1980"	"Jan"	"1"	1.18
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1980"	"1980"	"Feb"	"2"	2.01
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1980"	"1980"	"Mar"	"3"	3.33
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1980"	"1980"	"Apr"	"4"	1.41
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1980"	"1980"	"May"	"5"	2.87
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1980"	"1980"	"Jun"	"6"	1.38
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1980"	"1980"	"Jul"	"7"	1.09
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1980"	"1980"	"Aug"	"8"	2.24
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1980"	"1980"	"Sep"	"9"	3.08
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1980"	"1980"	"Oct"	"10"	2.55
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1980"	"1980"	"Nov"	"11"	1.98
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1980"	"1980"	"Dec"	"12"	0.98
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1981"	"1981"	"Jan"	"1"	1.03
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1981"	"1981"	"Feb"	"2"	2.36
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1981"	"1981"	"Mar"	"3"	1.68
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1981"	"1981"	"Apr"	"4"	2.04
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1981"	"1981"	"May"	"5"	7.02
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1981"	"1981"	"Jun"	"6"	3.59
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1981"	"1981"	"Jul"	"7"	5.77
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1981"	"1981"	"Aug"	"8"	2.61
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1981"	"1981"	"Sep"	"9"	1.03
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1981"	"1981"	"Oct"	"10"	3.85
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1981"	"1981"	"Nov"	"11"	3.85
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1981"	"1981"	"Dec"	"12"	1.11
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1982"	"1982"	"Jan"	"1"	7.29
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1982"	"1982"	"Feb"	"2"	2.33
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1982"	"1982"	"Mar"	"3"	2.35
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1982"	"1982"	"Apr"	"4"	3.32
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1982"	"1982"	"May"	"5"	2.43
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1982"	"1982"	"Jun"	"6"	3.91
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1982"	"1982"	"Jul"	"7"	3.23
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1982"	"1982"	"Aug"	"8"	7.92
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1982"	"1982"	"Sep"	"9"	2.28
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1982"	"1982"	"Oct"	"10"	2.15
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1982"	"1982"	"Nov"	"11"	3.97
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1982"	"1982"	"Dec"	"12"	12.79
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1983"	"1983"	"Jan"	"1"	0.66
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1983"	"1983"	"Feb"	"2"	0.42
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1983"	"1983"	"Mar"	"3"	2.24
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1983"	"1983"	"Apr"	"4"	6.76
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1983"	"1983"	"May"	"5"	3.27
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1983"	"1983"	"Jun"	"6"	1.67
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1983"	"1983"	"Jul"	"7"	2.06
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1983"	"1983"	"Aug"	"8"	1.31
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1983"	"1983"	"Sep"	"9"	1.79
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1983"	"1983"	"Oct"	"10"	3.90
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1983"	"1983"	"Nov"	"11"	7.16
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1983"	"1983"	"Dec"	"12"	3.53
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1984"	"1984"	"Jan"	"1"	0.80
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1984"	"1984"	"Feb"	"2"	2.48
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1984"	"1984"	"Mar"	"3"	3.78
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1984"	"1984"	"Apr"	"4"	4.37
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1984"	"1984"	"May"	"5"	3.18
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1984"	"1984"	"Jun"	"6"	1.34
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1984"	"1984"	"Jul"	"7"	2.34
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1984"	"1984"	"Aug"	"8"	2.43
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1984"	"1984"	"Sep"	"9"	4.51
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1984"	"1984"	"Oct"	"10"	7.71
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1984"	"1984"	"Nov"	"11"	4.99
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1984"	"1984"	"Dec"	"12"	6.69
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1985"	"1985"	"Jan"	"1"	1.66
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1985"	"1985"	"Feb"	"2"	3.64
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1985"	"1985"	"Mar"	"3"	5.38
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1985"	"1985"	"Apr"	"4"	4.02
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1985"	"1985"	"May"	"5"	2.76
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1985"	"1985"	"Jun"	"6"	5.49
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1985"	"1985"	"Jul"	"7"	1.55
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1985"	"1985"	"Aug"	"8"	3.34
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1985"	"1985"	"Sep"	"9"	2.02
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1985"	"1985"	"Oct"	"10"	4.90
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1985"	"1985"	"Nov"	"11"	6.36
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1985"	"1985"	"Dec"	"12"	1.56
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1986"	"1986"	"Jan"	"1"	0.12
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1986"	"1986"	"Feb"	"2"	2.93
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1986"	"1986"	"Mar"	"3"	1.83
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1986"	"1986"	"Apr"	"4"	4.67
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1986"	"1986"	"May"	"5"	4.54
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1986"	"1986"	"Jun"	"6"	3.71
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1986"	"1986"	"Jul"	"7"	3.10
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1986"	"1986"	"Aug"	"8"	2.43
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1986"	"1986"	"Sep"	"9"	2.61
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1986"	"1986"	"Oct"	"10"	3.31
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1986"	"1986"	"Nov"	"11"	1.87
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1986"	"1986"	"Dec"	"12"	1.47
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1987"	"1987"	"Jan"	"1"	1.26
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1987"	"1987"	"Feb"	"2"	3.95
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1987"	"1987"	"Mar"	"3"	2.50
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1987"	"1987"	"Apr"	"4"	1.53
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1987"	"1987"	"May"	"5"	2.55
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1987"	"1987"	"Jun"	"6"	4.24
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1987"	"1987"	"Jul"	"7"	5.30
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1987"	"1987"	"Aug"	"8"	2.72
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1987"	"1987"	"Sep"	"9"	1.79
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1987"	"1987"	"Oct"	"10"	1.82
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1987"	"1987"	"Nov"	"11"	3.79
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1987"	"1987"	"Dec"	"12"	7.65
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1988"	"1988"	"Jan"	"1"	2.32
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1988"	"1988"	"Feb"	"2"	1.47
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1988"	"1988"	"Mar"	"3"	5.13
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1988"	"1988"	"Apr"	"4"	1.35
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1988"	"1988"	"May"	"5"	2.09
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1988"	"1988"	"Jun"	"6"	1.77
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1988"	"1988"	"Jul"	"7"	4.55
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1988"	"1988"	"Aug"	"8"	2.88
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1988"	"1988"	"Sep"	"9"	4.86
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1988"	"1988"	"Oct"	"10"	1.56
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1988"	"1988"	"Nov"	"11"	5.52
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1988"	"1988"	"Dec"	"12"	2.39
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1989"	"1989"	"Jan"	"1"	2.30
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1989"	"1989"	"Feb"	"2"	6.90
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1989"	"1989"	"Mar"	"3"	3.35
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1989"	"1989"	"Apr"	"4"	1.75
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1989"	"1989"	"May"	"5"	2.92
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1989"	"1989"	"Jun"	"6"	5.45
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1989"	"1989"	"Jul"	"7"	3.01
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1989"	"1989"	"Aug"	"8"	3.86
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1989"	"1989"	"Sep"	"9"	1.94
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1989"	"1989"	"Oct"	"10"	0.67
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1989"	"1989"	"Nov"	"11"	0.85
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1989"	"1989"	"Dec"	"12"	0.90
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1990"	"1990"	"Jan"	"1"	3.75
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1990"	"1990"	"Feb"	"2"	6.45
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1990"	"1990"	"Mar"	"3"	3.93
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1990"	"1990"	"Apr"	"4"	3.82
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1990"	"1990"	"May"	"5"	7.02
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1990"	"1990"	"Jun"	"6"	1.65
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1990"	"1990"	"Jul"	"7"	2.37
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1990"	"1990"	"Aug"	"8"	2.59
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1990"	"1990"	"Sep"	"9"	2.59
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1990"	"1990"	"Oct"	"10"	3.56
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1990"	"1990"	"Nov"	"11"	4.02
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1990"	"1990"	"Dec"	"12"	6.45
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1991"	"1991"	"Jan"	"1"	2.11
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1991"	"1991"	"Feb"	"2"	1.23
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1991"	"1991"	"Mar"	"3"	3.10
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1991"	"1991"	"Apr"	"4"	8.27
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1991"	"1991"	"May"	"5"	3.49
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1991"	"1991"	"Jun"	"6"	1.80
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1991"	"1991"	"Jul"	"7"	1.09
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1991"	"1991"	"Aug"	"8"	2.34
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1991"	"1991"	"Sep"	"9"	2.47
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1991"	"1991"	"Oct"	"10"	6.10
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1991"	"1991"	"Nov"	"11"	5.05
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1991"	"1991"	"Dec"	"12"	3.02
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1992"	"1992"	"Jan"	"1"	1.28
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1992"	"1992"	"Feb"	"2"	2.27
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1992"	"1992"	"Mar"	"3"	2.32
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1992"	"1992"	"Apr"	"4"	4.09
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1992"	"1992"	"May"	"5"	3.83
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1992"	"1992"	"Jun"	"6"	2.31
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1992"	"1992"	"Jul"	"7"	5.65
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1992"	"1992"	"Aug"	"8"	1.82
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1992"	"1992"	"Sep"	"9"	4.59
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1992"	"1992"	"Oct"	"10"	0.84
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1992"	"1992"	"Nov"	"11"	6.27
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1992"	"1992"	"Dec"	"12"	3.65
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1993"	"1993"	"Jan"	"1"	4.52
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1993"	"1993"	"Feb"	"2"	2.34
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1993"	"1993"	"Mar"	"3"	2.44
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1993"	"1993"	"Apr"	"4"	3.16
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1993"	"1993"	"May"	"5"	3.63
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1993"	"1993"	"Jun"	"6"	4.34
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1993"	"1993"	"Jul"	"7"	3.02
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1993"	"1993"	"Aug"	"8"	2.94
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1993"	"1993"	"Sep"	"9"	8.25
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1993"	"1993"	"Oct"	"10"	2.59
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1993"	"1993"	"Nov"	"11"	5.43
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1993"	"1993"	"Dec"	"12"	1.72
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1994"	"1994"	"Jan"	"1"	2.98
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1994"	"1994"	"Feb"	"2"	2.55
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1994"	"1994"	"Mar"	"3"	2.70
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1994"	"1994"	"Apr"	"4"	7.17
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1994"	"1994"	"May"	"5"	2.12
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1994"	"1994"	"Jun"	"6"	3.96
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1994"	"1994"	"Jul"	"7"	3.55
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1994"	"1994"	"Aug"	"8"	3.52
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1994"	"1994"	"Sep"	"9"	1.72
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1994"	"1994"	"Oct"	"10"	2.55
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1994"	"1994"	"Nov"	"11"	8.15
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1994"	"1994"	"Dec"	"12"	2.34
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1995"	"1995"	"Jan"	"1"	2.59
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1995"	"1995"	"Feb"	"2"	2.57
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1995"	"1995"	"Mar"	"3"	2.38
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1995"	"1995"	"Apr"	"4"	3.34
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1995"	"1995"	"May"	"5"	5.36
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1995"	"1995"	"Jun"	"6"	5.33
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1995"	"1995"	"Jul"	"7"	4.90
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1995"	"1995"	"Aug"	"8"	2.08
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1995"	"1995"	"Sep"	"9"	2.96
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1995"	"1995"	"Oct"	"10"	2.25
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1995"	"1995"	"Nov"	"11"	1.98
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1995"	"1995"	"Dec"	"12"	3.09
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1996"	"1996"	"Jan"	"1"	2.67
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1996"	"1996"	"Feb"	"2"	0.75
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1996"	"1996"	"Mar"	"3"	3.89
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1996"	"1996"	"Apr"	"4"	4.95
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1996"	"1996"	"May"	"5"	4.97
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1996"	"1996"	"Jun"	"6"	2.43
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1996"	"1996"	"Jul"	"7"	3.35
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1996"	"1996"	"Aug"	"8"	1.82
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1996"	"1996"	"Sep"	"9"	7.70
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1996"	"1996"	"Oct"	"10"	2.26
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1996"	"1996"	"Nov"	"11"	5.27
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1996"	"1996"	"Dec"	"12"	1.85
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1997"	"1997"	"Jan"	"1"	1.80
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1997"	"1997"	"Feb"	"2"	4.38
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1997"	"1997"	"Mar"	"3"	3.32
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1997"	"1997"	"Apr"	"4"	3.77
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1997"	"1997"	"May"	"5"	3.20
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1997"	"1997"	"Jun"	"6"	2.19
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1997"	"1997"	"Jul"	"7"	2.16
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1997"	"1997"	"Aug"	"8"	1.82
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1997"	"1997"	"Sep"	"9"	2.65
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1997"	"1997"	"Oct"	"10"	2.35
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1997"	"1997"	"Nov"	"11"	1.78
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1997"	"1997"	"Dec"	"12"	1.83
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1998"	"1998"	"Jan"	"1"	3.30
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1998"	"1998"	"Feb"	"2"	2.93
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1998"	"1998"	"Mar"	"3"	5.25
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1998"	"1998"	"Apr"	"4"	2.55
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1998"	"1998"	"May"	"5"	2.07
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1998"	"1998"	"Jun"	"6"	4.41
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1998"	"1998"	"Jul"	"7"	6.85
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1998"	"1998"	"Aug"	"8"	1.81
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1998"	"1998"	"Sep"	"9"	0.97
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1998"	"1998"	"Oct"	"10"	3.21
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1998"	"1998"	"Nov"	"11"	1.98
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1998"	"1998"	"Dec"	"12"	1.71
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1999"	"1999"	"Jan"	"1"	3.59
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1999"	"1999"	"Feb"	"2"	1.48
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1999"	"1999"	"Mar"	"3"	2.45
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1999"	"1999"	"Apr"	"4"	4.98
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1999"	"1999"	"May"	"5"	2.25
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1999"	"1999"	"Jun"	"6"	1.89
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1999"	"1999"	"Jul"	"7"	1.72
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1999"	"1999"	"Aug"	"8"	1.60
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1999"	"1999"	"Sep"	"9"	1.05
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1999"	"1999"	"Oct"	"10"	1.88
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1999"	"1999"	"Nov"	"11"	0.96
	"Missouri"	"29"	"Carter County, MO"	"29035"	"1999"	"1999"	"Dec"	"12"	3.44
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2000"	"2000"	"Jan"	"1"	1.88
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2000"	"2000"	"Feb"	"2"	4.20
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2000"	"2000"	"Mar"	"3"	2.29
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2000"	"2000"	"Apr"	"4"	0.61
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2000"	"2000"	"May"	"5"	3.69
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2000"	"2000"	"Jun"	"6"	5.15
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2000"	"2000"	"Jul"	"7"	3.59
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2000"	"2000"	"Aug"	"8"	1.40
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2000"	"2000"	"Sep"	"9"	2.19
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2000"	"2000"	"Oct"	"10"	1.88
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2000"	"2000"	"Nov"	"11"	3.78
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2000"	"2000"	"Dec"	"12"	1.44
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2001"	"2001"	"Jan"	"1"	1.30
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2001"	"2001"	"Feb"	"2"	4.51
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2001"	"2001"	"Mar"	"3"	1.26
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2001"	"2001"	"Apr"	"4"	1.56
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2001"	"2001"	"May"	"5"	3.54
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2001"	"2001"	"Jun"	"6"	3.47
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2001"	"2001"	"Jul"	"7"	3.88
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2001"	"2001"	"Aug"	"8"	2.50
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2001"	"2001"	"Sep"	"9"	2.62
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2001"	"2001"	"Oct"	"10"	2.82
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2001"	"2001"	"Nov"	"11"	3.20
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2001"	"2001"	"Dec"	"12"	4.47
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2002"	"2002"	"Jan"	"1"	3.48
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2002"	"2002"	"Feb"	"2"	1.15
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2002"	"2002"	"Mar"	"3"	6.89
	"Missouri"	"29"	"Carter County, MO"	"29035"	"2002"	"2002"	"Apr"	"4"	5.74
